37 1 0.200000 1000. -0.026086 1.441504 0.265354
38 1 0.200000 1000. -0.225285 1.370451 0.291041
39 1 0.200000 1000. -0.163810 1.591079 0.120130
40 1 0.200000 1000. -0.174141 1.644594 0.391273
41 1 0.200000 1000. 0.242206 0.824803 0.014522
42 1 0.200000 1000. 0.138518 0.694108 -0.273936
43 1 0.200000 1000. 0.336814 0.656928 -0.217116
44 1 0.200000 1000. 0.183966 0.521026 0.090976
45 1 0.200000 1000. 0.268314 0.878814 -0.250703
46 1 0.200000 1000. 0.390452 1.006422 -0.361360
47 1 0.200000 1000. 0.167054 1.036247 -0.397963
48 1 0.200000 1000. 0.194212 1.171846 -0.028551
49 1 0.200000 1000. 0.232299 1.261247 -0.239833
50 1 0.200000 1000. 0.377683 1.020939 0.079754
51 1 0.200000 1000. 0.379901 1.428488 -0.312019
52 1 0.200000 1000. 0.299654 1.622137 -0.396040
53 1 0.200000 1000. 0.399232 1.326311 -0.082735
54 1 0.200000 1000. 0.277049 1.596457 0.019639
55 1 0.200000 1000. 0.192764 1.545381 -0.236514
56 1 0.200000 1000. 0.141431 1.382378 -0.039128
57 1 0.200000 1000. 0.120896 0.638892 0.251101
58 1 0.200000 1000. 0.365942 0.726773 0.211946
59 1 0.200000 1000. 0.239225 0.806043 0.373218
60 1 0.200000 1000. 0.395134 0.503643 0.327678
61 1 0.200000 1000. 0.110269 0.942102 0.152164
62 1 0.200000 1000. 0.187154 1.146644 0.336558
63 1 0.200000 1000. 0.217276 1.554762 0.218191
64 1 0.200000 1000. 0.360035 1.597638 0.362265
65 1 0.200000 1000. 0.252636 1.414425 0.385644
66 1 0.200000 1000. 0.122017 1.662134 0.362820
67 1 0.200000 1000. 0.294397 1.346428 0.104571
68 1 0.200000 1000. -0.364058 1.760464 -0.339186
69 1 0.200000 1000. -0.313869 2.084255 -0.275206
70 1 0.200000 1000. -0.304408 2.336798 -0.333102
71 1 0.200000 1000. -0.326755 2.495233 -0.065659
72 1 0.200000 1000. -0.392581 2.300799 -0.081735
73 1 0.200000 1000. -0.391403 2.119887 0.025993
74 1 0.200000 1000. 0.019421 1.830893 -0.371128
75 1 0.200000 1000. -0.141559 1.936625 -0.310188
76 1 0.200000 1000. -0.164512 1.762852 -0.180284
77 1 0.200000 1000. -0.232406 1.960840 -0.121848
78 1 0.200000 1000. 0.026142 2.062436 -0.136945
79 1 0.200000 1000. -0.042894 1.877688 -0.009775
80 1 0.200000 1000. 0.036604 2.249338 -0.329962
81 1 0.200000 1000. -0.141878 2.167407 -0.379024
82 1 0.200000 1000. 0.067511 2.480692 0.091151
83 1 0.200000 1000. -0.184095 2.203599 -0.179323
84 1 0.200000 1000. -0.041782 2.433096 -0.126441
85 1 0.200000 1000. 0.033925 2.229445 0.029742
86 1 0.200000 1000. -0.371200 2.790133 -0.296184
87 1 0.200000 1000. -0.374032 2.526136 -0.288871
88 1 0.200000 1000. -0.395346 3.039281 -0.320834
89 1 0.200000 1000. -0.396764 2.955993 -0.128799
90 1 0.200000 1000. -0.388639 3.136247 -0.012539
91 1 0.200000 1000. -0.029664 2.724310 -0.370330
92 1 0.200000 1000. -0.164697 2.890830 -0.372865
93 1 0.200000 1000. 0.074452 2.850789 -0.070570
94 1 0.200000 1000. -0.122969 2.519737 -0.298779
95 1 0.200000 1000. -0.255907 2.667670 0.046463
96 1 0.200000 1000. -0.111394 2.752520 -0.177611
97 1 0.200000 1000. 0.032480 3.179198 -0.363723
98 1 0.200000 1000. -0.288027 3.273413 -0.376159
99 1 0.200000 1000. -0.224381 3.083458 -0.193758
100 1 0.200000 1000. -0.187166 2.929558 0.033961
101 1 0.200000 1000. -0.029191 3.066278 -0.111540
102 1 0.200000 1000. -0.377102 1.929840 0.344888
103 1 0.200000 1000. -0.365603 2.166499 0.373088
104 1 0.200000 1000. -0.265735 1.973762 0.147750
